Account,Amount Paid,Risk_Score,Is Laundering
A1E707040,38.51,0.0,0
A1E72D720,39.83,0.0,0
A1E72D940,27.47,0.0,0
A1E72E670,132.82,0.0,0
A1E7B3EF0,42.9,0.0,0
A1E7B7700,9.14,0.0,0
A1E7B7DA0,43.09,0.0,0
A1E7C23E0,2.29,0.0,0
A1E7E0740,97.98,0.0,0
A1E7E0C40,43.21,0.0,0
A1E7E2E80,41.09,0.0,0
A1E7EB810,2.39,0.0,0
A1E843A70,16.41,0.0,0
A1E91C930,23.89,0.0,0
A1E91F0B0,149.91,0.0,0
A1E934560,11.63,0.0,0
A1E935E40,14.44,0.0,0
A1E964D60,152.71,0.0,0
A1E966AE0,37.57,0.0,0
A1E968810,12.49,0.0,0
A1E96E390,9.63,0.0,0
A1E96EB80,59.54,0.0,0
A1E9D4250,37.02,0.0,0
A1E9D4F60,270.33,0.0,0
A1E9E9750,37.87,0.0,0
A1E9EC5E0,15.13,0.0,0
A1E9EDA40,45.98,0.0,0
A1E9EEC90,47.74,0.0,0
A1E9F3CC0,1.87,0.0,0
A1E9FA3E0,137.6,0.0,0
A1E9FC7C0,8.26,0.0,0
A1EA14320,16.54,0.0,0
A1EA14E20,88.94,0.0,0
A1EA29EF0,30.37,0.0,0
A1EA5DB20,38.4,0.0,0
A1EA61BC0,82.6,0.0,0
A1EA624A0,21.61,0.0,0
A1EA681E0,98.93,0.0,0
A1EA694C0,71.53,0.0,0
A1EA92AA0,42.11,0.0,0
A1EAA6A30,36.18,0.0,0
A1EAA70E0,23.72,0.0,0
A1EB12FA0,35.24,0.0,0
809547430,132.95,0.0,0
80955C450,135.26,0.0,0
A1EB14C80,1.01,0.0,0
A1EB1D8A0,30.39,0.0,0
A1EB1DF20,3.2,0.0,0
A1EB32F10,24.87,0.0,0
A1EB4E260,44.31,0.0,0
A1EB551D0,24.52,0.0,0
A1EB56F60,9.0,0.0,0
A1EB59D70,73.34,0.0,0
A1EB63DD0,27.94,0.0,0
A1EB66050,69.34,0.0,0
A1EB66E10,165.59,0.0,0
A1EB9AA80,26.55,0.0,0
A1EB9CF10,2.21,0.0,0
A1EC4A3B0,131.3,0.0,0
A1EC4CF70,46.12,0.0,0
A1EC76E70,5.4,0.0,0
A1ECFD8D0,21.62,0.0,0
A1ECFDFC0,59.54,0.0,0
A1ED1FB60,25.44,0.0,0
80957F820,40.59,0.0,0
A1ED36570,49.82,0.0,0
A1ED928B0,15.57,0.0,0
A1ED94750,40.01,0.0,0
A1EDA3BE0,13.9,0.0,0
809592F70,7.07,0.0,0
A1EDBD220,8.22,0.0,0
A1EE2F080,6.44,0.0,0
A1EE43A60,58.48,0.0,0
A1EE66680,8.9,0.0,0
A1EE6D320,19.62,0.0,0
A1EE7E120,9.74,0.0,0
A1EE9D560,2.69,0.0,0
A1EF3B4F0,119.1,0.0,0
8095976A0,144.63,0.0,0
A1EF64B40,26.25,0.0,0
A1EF69BE0,67.06,0.0,0
A1EF76EA0,20.7,0.0,0
A1EF79790,137.06,0.0,0
A1EF83960,17.57,0.0,0
A1EF83DD0,149.71,0.0,0
A1EF84020,6.28,0.0,0
A1EF87650,183.84,0.0,0
A1EF963E0,7.76,0.0,0
A1EF967A0,2.93,0.0,0
A1EF98110,27.14,0.0,0
A1EFC7A40,34.81,0.0,0
A1EFC83D0,5.59,0.0,0
A1EFDCF50,27.28,0.0,0
A1F040770,26.13,0.0,0
A1F041C90,168.8,0.0,0
A1F043800,125.48,0.0,0
A1F0438F0,27.96,0.0,0
A1F043A50,46.69,0.0,0
A1F052640,2.18,0.0,0
A1F052730,29.0,0.0,0
A1F0557D0,47.92,0.0,0
A1F109720,118.75,0.0,0
A1F118C90,7.29,0.0,0
A1F1323C0,3.35,0.0,0
A1F168B00,3.88,0.0,0
A1F169980,145.27,0.0,0
A1F1CFB70,32.28,0.0,0
A1F1DFC60,37.68,0.0,0
A1F21FA90,46.04,0.0,0
A1F2275A0,14.69,0.0,0
A1F228BC0,188.22,0.0,0
A1F26D780,196.2,0.0,0
A1F27C8B0,99.78,0.0,0
A1F28BDF0,75.75,0.0,0
A1F291200,38.23,0.0,0
A1F294890,40.48,0.0,0
A1F2954B0,6.49,0.0,0
A1F2A5CD0,49.79,0.0,0
A1F2A7D50,9.19,0.0,0
A1F2AD640,40.14,0.0,0
A1F2AFF60,30.01,0.0,0
A1F2B8130,15.47,0.0,0
A1F2CF700,50.86,0.0,0
80959FEF0,15.85,0.0,0
A1F2D4A80,78.86,0.0,0
A1F2D7E10,156.79,0.0,0
A1F2DCA60,13.69,0.0,0
A1F3A9C60,22.62,0.0,0
A1F3AA130,43.51,0.0,0
A1F3AA180,6.06,0.0,0
A1F3B88B0,179.09,0.0,0
A1F3DB730,1.05,0.0,0
A1F3DD130,32.57,0.0,0
A1F3DFC00,12.35,0.0,0
A1F3E3180,141.32,0.0,0
A1F3F7070,5.09,0.0,0
A1F3FAB20,0.86,0.0,0
A1F3FBEF0,9.22,0.0,0
A1F3FCFE0,6.48,0.0,0
A1F421F70,38.14,0.0,0
A1F42AA30,29.52,0.0,0
8095BFD40,6.25,0.0,0
A1F442CD0,30.29,0.0,0
A1F4479C0,23.88,0.0,0
A1F460D20,90.5,0.0,0
A1F46AB30,160.38,0.0,0
A1F486460,30.99,0.0,0
A1F4898F0,269.72,0.0,0
A1F4B2720,122.42,0.0,0
A1F4BAAC0,21.03,0.0,0
A1F4BC1F0,171.88,0.0,0
A1F4BCA20,4.36,0.0,0
8095C0E60,32.42,0.0,0
A1F4D4200,117.1,0.0,0
A1F4E9900,32.28,0.0,0
A1F4F22D0,25.62,0.0,0
A1F4F57A0,6.57,0.0,0
A1F4FFCC0,8.76,0.0,0
A1F50CED0,15.76,0.0,0
A1F50F840,49.72,0.0,0
A1F5B1450,30.22,0.0,0
A1F60BF10,168.5,0.0,0
A1F60C0F0,276.31,0.0,0
A1F60CB60,0.1,0.0,0
A1F60DAC0,27.5,0.0,0
A1F620500,107.83,0.0,0
A1F63AE50,80.51,0.0,0
A1F63D740,39.44,0.0,0
8095E5270,14.97,0.0,0
8095EB7A0,27.01,0.0,0
A1F687250,7.85,0.0,0
8095F6FB0,6.44,0.0,0
A1F69B930,109.64,0.0,0
A1F69BF00,22.83,0.0,0
A1F69F7B0,16.43,0.0,0
A1F6B40F0,1.14,0.0,0
A1F6BBCE0,99.16,0.0,0
A1F6BC560,98.55,0.0,0
A1F6CB6B0,46.97,0.0,0
A1F6CC120,12.55,0.0,0
A1F6D30C0,8.15,0.0,0
A1F6D7390,21.47,0.0,0
A1F6D9630,1.69,0.0,0
A1F6D9A70,5.04,0.0,0
A1F6DB0A0,56.42,0.0,0
A1F6DC6D0,39.53,0.0,0
A1F6ECD20,5.23,0.0,0
A1F717700,35.28,0.0,0
A1F7190E0,68.8,0.0,0
A1F71A210,0.94,0.0,0
A1F76B560,2.48,0.0,0
A1F78B4A0,106.75,0.0,0
A1F78DF80,56.04,0.0,0
A1F78FBF0,21.31,0.0,0
A1F791630,19.74,0.0,0
A1F798BE0,19.58,0.0,0
A1F79A410,71.91,0.0,0
A1F7A41B0,247.96,0.0,0
A1F7C0C60,44.28,0.0,0
A1F7FAE50,30.74,0.0,0
A1F7FC900,1.06,0.0,0
A1F7FE6B0,13.39,0.0,0
8095F99C0,91.96,0.0,0
A1F803A10,1.24,0.0,0
A1F81D340,4.53,0.0,0
A1F81E8C0,74.63,0.0,0
A1F8254A0,45.87,0.0,0
A1F845D00,20.56,0.0,0
A1F85D130,136.33,0.0,0
A1F86E350,18.0,0.0,0
A1F86E6E0,44.11,0.0,0
A1F97F2E0,0.58,0.0,0
A1F9CB980,15.07,0.0,0
A1FA10750,125.78,0.0,0
A1FB38020,6.12,0.0,0
A1FB39E80,9.25,0.0,0
A1FB3D950,7.53,0.0,0
A1FB3E600,19.64,0.0,0
8096381A0,5.35,0.0,0
A1FB4A1B0,15.14,0.0,0
A1FB7DEA0,77.43,0.0,0
A1FBACC70,110.42,0.0,0
A1FBDBC50,12.09,0.0,0
A1FBE2670,29.8,0.0,0
A1FBE4720,63.41,0.0,0
A1FBFEC10,63.09,0.0,0
A1FC05AC0,60.41,0.0,0
A1FC0A3B0,43.17,0.0,0
A1FC0B8A0,49.65,0.0,0
A1FC19D40,2.89,0.0,0
A1FC1B940,22.73,0.0,0
A1FD89540,149.96,0.0,0
A1FD9CB20,47.69,0.0,0
A1FD9FE00,22.37,0.0,0
A1FDAA080,19.22,0.0,0
A1FDAAEE0,9.21,0.0,0
A1FDAB6D0,24.45,0.0,0
A1FDAE1F0,38.06,0.0,0
A1FDD3280,39.38,0.0,0
A1FE30A70,82.28,0.0,0
A1FE39DC0,133.38,0.0,0
A1FE3A210,18.27,0.0,0
A1FE3A9D0,72.89,0.0,0
A1FE3B160,22.45,0.0,0
A1FE4C470,0.31,0.0,0
A1FE4EF40,11.39,0.0,0
A1FE74430,31.72,0.0,0
A1FE7AE40,1.24,0.0,0
A1FE7D950,5.86,0.0,0
A1FE7DE30,0.26,0.0,0
A1FE9BC30,8.12,0.0,0
A1FEDE010,19.76,0.0,0
A1FEE1580,19.97,0.0,0
A1FEE3860,11.53,0.0,0
A1FFB6A70,8.21,0.0,0
A200345F0,47.14,0.0,0
A20055630,11.67,0.0,0
A200E29D0,46.49,0.0,0
A20171450,130.27,0.0,0
A201A9E00,9.46,0.0,0
A201AE080,21.83,0.0,0
A201C3510,38.99,0.0,0
A202A0D40,12.56,0.0,0
A202A8080,44.48,0.0,0
A202B1AE0,8.06,0.0,0
A202B6960,5.25,0.0,0
A202B75F0,22.66,0.0,0
A202E0370,5.08,0.0,0
A202E1190,3.33,0.0,0
A20304740,2.91,0.0,0
A20315B00,44.61,0.0,0
A203C7070,51.23,0.0,0
A203EC110,2.46,0.0,0
A20437090,121.44,0.0,0
809663880,7.4,0.0,0
A2047D110,26.39,0.0,0
A20482AC0,37.59,0.0,0
A204982F0,71.52,0.0,0
8096638D0,3.52,0.0,0
A204A0080,28.03,0.0,0
A2060B910,170.61,0.0,0
A2072EF30,9.76,0.0,0
A207341E0,38.78,0.0,0
809663ED0,33.84,0.0,0
A2073C530,42.31,0.0,0
A2088A6B0,21.63,0.0,0
A208FDA80,6.56,0.0,0
A2091F030,127.82,0.0,0
A20921040,1.12,0.0,0
A20968290,58.4,0.0,0
A20968310,48.75,0.0,0
A2097A070,4.19,0.0,0
A209820C0,19.91,0.0,0
A20995FC0,1.35,0.0,0
A209980F0,32.99,0.0,0
A20998CF0,13.1,0.0,0
A2099F5F0,52.26,0.0,0
A209A9690,6.69,0.0,0
A209B9CA0,115.55,0.0,0
A209D5860,25.44,0.0,0
A209DF800,83.78,0.0,0
A20A4D590,8.95,0.0,0
A20A526F0,2.03,0.0,0
A20A52F40,41.19,0.0,0
A20A5F360,6.78,0.0,0
A20A63420,216.07,0.0,0
A20A8E260,17.41,0.0,0
A20A8F600,111.96,0.0,0
A20AAD200,180.54,0.0,0
A20AAF050,116.99,0.0,0
A20AB3FA0,29.46,0.0,0
A20AD6F30,14.35,0.0,0
A20AD86D0,100.48,0.0,0
A20AFBC20,42.41,0.0,0
A20AFC180,24.39,0.0,0
A20B070C0,107.47,0.0,0
A20B111D0,94.6,0.0,0
A20B40D20,89.31,0.0,0
A20B55FF0,109.2,0.0,0
A20B62910,61.44,0.0,0
A20B76FA0,26.17,0.0,0
809666890,12.81,0.0,0
A20B80360,125.41,0.0,0
A20B8DA50,9.59,0.0,0
A20B90B90,36.97,0.0,0
A20B92950,268.23,0.0,0
A20B9A320,6.09,0.0,0
A20B9A550,13.03,0.0,0
A20B9AF20,102.05,0.0,0
A20B9DFA0,26.94,0.0,0
A20BA8F00,18.28,0.0,0
A20BB16B0,39.28,0.0,0
A20BB3430,9.34,0.0,0
A20BB3FB0,49.2,0.0,0
A20BB56B0,20.86,0.0,0
A20BC0180,123.16,0.0,0
A20BC3730,206.42,0.0,0
A20BD4030,10.33,0.0,0
A20BD9CE0,4.82,0.0,0
A20BE2A00,41.97,0.0,0
A20BE3E80,94.05,0.0,0
A20BE5D60,84.14,0.0,0
A20BE9AD0,17.77,0.0,0
A20BEF7B0,59.76,0.0,0
A20C0AA20,1.2,0.0,0
A20C0B170,261.88,0.0,0
A20C38DB0,43.15,0.0,0
A20C3AAC0,4.91,0.0,0
A20C7EA90,6.58,0.0,0
809669060,175.75,0.0,0
A20C95EC0,5.34,0.0,0
A20C96220,49.43,0.0,0
A20CC13C0,78.83,0.0,0
A20CCF5F0,0.96,0.0,0
A20CDD5B0,7.16,0.0,0
A20CDFEE0,124.47,0.0,0
A20CFC0B0,179.36,0.0,0
A20CFDCB0,27.73,0.0,0
A20D176A0,24.96,0.0,0
A20D30F00,181.24,0.0,0
A20D3C3A0,204.05,0.0,0
A20D46FF0,112.38,0.0,0
A20D47800,11.9,0.0,0
A20D4B4B0,105.4,0.0,0
809671A30,9.26,0.0,0
A20D4BC50,243.8,0.0,0
A20D64940,8.79,0.0,0
A20D64A30,1.5,0.0,0
A20D78400,4.75,0.0,0
A20D7A2C0,111.77,0.0,0
A20D8F9D0,13.54,0.0,0
A20DAD880,4.62,0.0,0
A20DB1340,3.31,0.0,0
A20DBA9B0,6.87,0.0,0
A20DC60F0,63.65,0.0,0
A20DCBFB0,22.01,0.0,0
A20DFBE00,18.04,0.0,0
A20E3EFC0,160.99,0.0,0
A20E7EBF0,1.74,0.0,0
A20E88C70,34.14,0.0,0
A20EAFD30,10.2,0.0,0
A20EC9D60,112.41,0.0,0
A20ED5430,117.37,0.0,0
A20EF77E0,16.42,0.0,0
A20EF8240,4.1,0.0,0
A20EFBC20,42.61,0.0,0
A210F8200,159.95,0.0,0
A210F8500,61.06,0.0,0
A210F9580,3.71,0.0,0
A21108440,12.79,0.0,0
A2110F470,16.04,0.0,0
A21180A10,12.44,0.0,0
A21181AD0,26.4,0.0,0
A212278C0,10.1,0.0,0
A21228280,59.47,0.0,0
A212FD3D0,27.15,0.0,0
A212FD4C0,64.71,0.0,0
A21301820,50.21,0.0,0
A2130B790,258.8,0.0,0
A2130D4A0,1.93,0.0,0
A2130D960,24.56,0.0,0
A2130D9B0,36.55,0.0,0
A2130E8E0,15.19,0.0,0
8096722E0,39.46,0.0,0
A21316910,18.17,0.0,0
A213225D0,124.48,0.0,0
A2133D890,1.81,0.0,0
80967AF60,15.31,0.0,0
A21342340,39.58,0.0,0
A21346C90,38.92,0.0,0
A21352AC0,7.51,0.0,0
A213555E0,17.43,0.0,0
A213576B0,5.11,0.0,0
A2136ABB0,32.38,0.0,0
A213C2260,136.87,0.0,0
A2151D560,1.72,0.0,0
A21561050,53.63,0.0,0
A21561A70,194.42,0.0,0
A215711B0,44.88,0.0,0
A21577460,14.85,0.0,0
A21583190,1.6,0.0,0
A2158A220,12.39,0.0,0
A2158BFF0,24.73,0.0,0
80968BD70,13.69,0.0,0
A215FBBD0,114.78,0.0,0
A21609740,173.68,0.0,0
A2160D430,32.44,0.0,0
A216E40B0,87.69,0.0,0
A216E6BF0,7.69,0.0,0
A216E7AE0,4.85,0.0,0
A216EE640,132.23,0.0,0
A216F4E00,6.51,0.0,0
A216F6E60,149.0,0.0,0
A21703C30,17.39,0.0,0
A2172ABA0,7.65,0.0,0
A2178EEF0,1.25,0.0,0
A21946E80,164.66,0.0,0
A21A254A0,46.61,0.0,0
A21A25E90,5.58,0.0,0
A21A9B620,27.74,0.0,0
A21AB9290,1.41,0.0,0
A21AB9790,6.13,0.0,0
A21ACD280,41.5,0.0,0
A21AD5440,187.39,0.0,0
A21AE8020,21.55,0.0,0
A21AEA490,31.84,0.0,0
A21AEAAE0,28.97,0.0,0
A21B043F0,19.53,0.0,0
A21B11F90,13.36,0.0,0
A21B1D310,1.19,0.0,0
A21B55920,187.99,0.0,0
A21B5C440,164.13,0.0,0
A21B75760,19.36,0.0,0
A21B91DE0,39.63,0.0,0
A21BCA280,49.46,0.0,0
A21C29380,30.42,0.0,0
A21C5D880,9.51,0.0,0
A21C5E440,42.95,0.0,0
A21CC9ED0,17.23,0.0,0
A21CD51E0,193.88,0.0,0
A21CD52D0,1.99,0.0,0
A21CD6570,82.68,0.0,0
A21CDE800,239.76,0.0,0
A21CE3770,22.08,0.0,0
A21CE5DE0,38.02,0.0,0
A21CF6EF0,16.23,0.0,0
A21CF7170,114.73,0.0,0
A21CF7B40,31.9,0.0,0
A21D4BD70,7.02,0.0,0
A21ECF5E0,67.48,0.0,0
A21F11650,26.12,0.0,0
A21F50C10,7.43,0.0,0
A21F97280,184.33,0.0,0
A21FFBB40,36.67,0.0,0
A22015B10,45.73,0.0,0
A22016D30,43.17,0.0,0
80968BDC0,24.73,0.0,0
A2203D190,8.58,0.0,0
80969F750,28.85,0.0,0
A22051B50,144.28,0.0,0
A2206A4A0,133.65,0.0,0
A22125840,0.25,0.0,0
A22128AE0,152.5,0.0,0
A2212B150,2.66,0.0,0
A221C4670,27.28,0.0,0
A221C5610,3.87,0.0,0
A221CE780,208.15,0.0,0
A2227A5D0,40.88,0.0,0
A2227A670,47.27,0.0,0
A2227AC10,141.04,0.0,0
A22282E40,41.26,0.0,0
A22286FE0,12.69,0.0,0
A2228AAE0,39.37,0.0,0
A2228BBF0,23.27,0.0,0
A2228CD80,80.52,0.0,0
A22291A30,82.06,0.0,0
A22291E40,40.67,0.0,0
A223226B0,48.76,0.0,0
A223C2010,15.25,0.0,0
A22430990,6.39,0.0,0
A2249B070,87.62,0.0,0
A2249B970,61.42,0.0,0
A224E4D80,9.4,0.0,0
8096A21A0,144.05,0.0,0
A224FC5A0,67.93,0.0,0
A224FC720,41.98,0.0,0
A2250E3A0,157.48,0.0,0
A22512630,5.56,0.0,0
A22519650,17.95,0.0,0
A2251F280,20.44,0.0,0
A22547140,37.56,0.0,0
A22548640,93.92,0.0,0
A2254DD00,8.48,0.0,0
A2254F690,190.79,0.0,0
A22553A70,5.04,0.0,0
A225555D0,18.19,0.0,0
A22660D20,7.16,0.0,0
A226623E0,126.94,0.0,0
A2268CD60,32.07,0.0,0
A226A7BD0,103.45,0.0,0
A226CF2D0,2.42,0.0,0
A226CF3C0,12.39,0.0,0
A2273A560,5.89,0.0,0
A227756A0,62.73,0.0,0
A22775DB0,75.12,0.0,0
A2278ACE0,19.27,0.0,0
A22790030,124.0,0.0,0
A227928B0,208.59,0.0,0
A22796B40,73.89,0.0,0
8096A7C30,66.52,0.0,0
A2279FBC0,44.16,0.0,0
A227B2530,23.84,0.0,0
A227C1AA0,1.07,0.0,0
A227C96F0,31.37,0.0,0
A227E0AF0,123.8,0.0,0
A227E6910,79.14,0.0,0
A227EA880,140.86,0.0,0
A227EB400,35.62,0.0,0
A227EF240,0.91,0.0,0
A227FC820,140.56,0.0,0
A22806C60,11.93,0.0,0
A2280E810,23.9,0.0,0
A22816840,26.6,0.0,0
A22861D90,35.22,0.0,0
A228AA520,1.74,0.0,0
A22904220,20.39,0.0,0
8096B1DD0,43.3,0.0,0
A22A0D050,57.28,0.0,0
A22A0D8C0,20.78,0.0,0
A22A17850,17.05,0.0,0
A22A1F460,16.1,0.0,0
A22A26890,42.29,0.0,0
A22A2FCB0,1.06,0.0,0
A22A327D0,52.7,0.0,0
A22AC68D0,10.89,0.0,0
A22B9C110,22.68,0.0,0
A22BA1D50,0.9,0.0,0
A22BA6B70,265.34,0.0,0
A22CFE4B0,30.08,0.0,0
A22DC4990,134.54,0.0,0
A22DCF1F0,9.57,0.0,0
A22DDA6E0,83.75,0.0,0
A22DDC510,4.65,0.0,0
A22E39280,84.14,0.0,0
A22E3DFB0,2.1,0.0,0
A22E3E430,36.13,0.0,0
A22E3FE60,74.44,0.0,0
A22EBDD00,35.73,0.0,0
A22EDBEC0,30.48,0.0,0
A22EDEA20,46.68,0.0,0
A22EDFB20,150.16,0.0,0
A22EE8330,95.16,0.0,0
A22EF6010,34.24,0.0,0
A22EFBE00,0.58,0.0,0
A22EFD8D0,7.15,0.0,0
A22F3D3D0,61.17,0.0,0
A22F3E460,42.94,0.0,0
A22F4FF10,28.21,0.0,0
A22F51F40,15.16,0.0,0
A22F521C0,19.56,0.0,0
A22F55060,7.74,0.0,0
A22F55BA0,192.01,0.0,0
A22F585E0,16.85,0.0,0
A22F59390,3.64,0.0,0
A22F5DE40,5.15,0.0,0
A22F60400,28.01,0.0,0
A22FD0860,28.78,0.0,0
A22FD12E0,30.11,0.0,0
A23029750,78.04,0.0,0
A23040880,28.74,0.0,0
A23066A70,115.87,0.0,0
A2306BCD0,110.98,0.0,0
A23070CE0,155.68,0.0,0
A23075160,21.47,0.0,0
A23075FC0,262.46,0.0,0
A2308FBB0,77.57,0.0,0
A2310C570,95.48,0.0,0
A231FE580,35.16,0.0,0
A23205400,68.46,0.0,0
A2321BF10,26.22,0.0,0
A2322B100,142.47,0.0,0
A2327A170,76.97,0.0,0
A2327A840,74.85,0.0,0
A2327AA20,124.62,0.0,0
A23297DA0,44.42,0.0,0
A233036B0,29.44,0.0,0
A23336B60,43.59,0.0,0
A2339CB70,112.69,0.0,0
A233A02A0,40.13,0.0,0
A233D2200,2.92,0.0,0
A233D2E40,48.26,0.0,0
A233DEF40,21.4,0.0,0
A233E1120,159.65,0.0,0
A233E90D0,39.98,0.0,0
A233FEA10,9.58,0.0,0
A2340D240,4.44,0.0,0
A23418F30,8.69,0.0,0
A2342B700,47.83,0.0,0
A2344F080,42.19,0.0,0
A23452C80,3.71,0.0,0
A23457B60,12.88,0.0,0
A23458400,45.7,0.0,0
A23459E60,132.61,0.0,0
A23467430,46.85,0.0,0
A234759A0,82.13,0.0,0
A23488B10,83.47,0.0,0
A23503B60,107.98,0.0,0
A23504750,12.4,0.0,0
A235662F0,52.21,0.0,0
A23566650,86.03,0.0,0
A23588DC0,60.21,0.0,0
A2358E100,170.46,0.0,0
A23601310,43.95,0.0,0
A23656B60,31.14,0.0,0
A23662F40,0.24,0.0,0
A2366B8F0,95.52,0.0,0
A2366C6A0,7.49,0.0,0
A23690E50,6.27,0.0,0
A23692880,56.69,0.0,0
A236A4950,35.6,0.0,0
A236B5670,48.27,0.0,0
A236C7930,10.03,0.0,0
A2371D950,32.02,0.0,0
A2372E800,178.01,0.0,0
A23744000,172.13,0.0,0
A23755F70,38.93,0.0,0
A2375BAC0,16.62,0.0,0
A237813D0,45.18,0.0,0
A23791BD0,6.69,0.0,0
A237A68E0,28.55,0.0,0
A237F5FA0,3.36,0.0,0
A23817E30,66.95,0.0,0
A23834010,140.66,0.0,0
A23839EF0,78.89,0.0,0
A23845E70,101.0,0.0,0
A23847870,101.97,0.0,0
A23851D40,32.5,0.0,0
A2385E820,121.1,0.0,0
A2388C690,132.51,0.0,0
A2388F130,74.3,0.0,0
A23892F60,16.3,0.0,0
A238AE420,130.05,0.0,0
A238D5DC0,81.52,0.0,0
A238D74B0,14.52,0.0,0
A238E40D0,7.4,0.0,0
A238F1840,19.81,0.0,0
A238F37F0,11.71,0.0,0
A238F8370,131.45,0.0,0
A239503B0,138.73,0.0,0
A23958470,15.8,0.0,0
A239592F0,61.85,0.0,0
A2396FE80,25.75,0.0,0
A23975760,23.07,0.0,0
A2398A710,35.55,0.0,0
A2398B0E0,49.54,0.0,0
A2398E2C0,5.63,0.0,0
A239B1C30,21.49,0.0,0
A239B4AB0,24.32,0.0,0
A239B7E20,26.51,0.0,0
A239B9DB0,130.58,0.0,0
A239BBC80,72.58,0.0,0
A239BCA40,85.71,0.0,0
A239C2690,22.92,0.0,0
A239C41B0,8.94,0.0,0
A239C5700,8.5,0.0,0
A239DE9A0,31.11,0.0,0
A239E69F0,5.66,0.0,0
A239E88F0,8.0,0.0,0
A239FF720,152.94,0.0,0
A23A08FF0,44.09,0.0,0
A23A09630,217.44,0.0,0
8096E2E50,71.65,0.0,0
A23A13330,157.0,0.0,0
A23A2AAC0,113.33,0.0,0
A23A41120,133.96,0.0,0
A23A42A40,59.04,0.0,0
A23A4CDB0,20.21,0.0,0
A23A6EA40,43.66,0.0,0
A23A70C60,7.78,0.0,0
A23A71990,37.04,0.0,0
A23A7AD00,2.32,0.0,0
A23A8DFF0,22.46,0.0,0
A23A90F40,110.68,0.0,0
A23A9EC80,71.12,0.0,0
A23AAE9C0,20.66,0.0,0
A23ACB3D0,46.67,0.0,0
A23ACB5B0,260.18,0.0,0
A23ADC0E0,31.76,0.0,0
8096E6FA0,44.32,0.0,0
A23B32140,42.87,0.0,0
A23B78D10,92.91,0.0,0
A23C45990,99.45,0.0,0
A23C5C770,41.77,0.0,0
8096F2740,14.64,0.0,0
A23C60860,20.77,0.0,0
A23C60EF0,1.27,0.0,0
A23C62020,18.66,0.0,0
A23C68900,36.32,0.0,0
A23C892F0,26.83,0.0,0
A23CEE820,24.84,0.0,0
A23CFBA30,38.48,0.0,0
A23CFD130,110.38,0.0,0
A23D000F0,68.26,0.0,0
A23D07CC0,6.95,0.0,0
A23D08F10,12.62,0.0,0
A23D09A90,46.14,0.0,0
A23D1F430,108.05,0.0,0
A23DDD0B0,15.9,0.0,0
A23DF5A10,67.87,0.0,0
A23E12280,3.5,0.0,0
A23E1A040,26.41,0.0,0
A23E1DE80,144.18,0.0,0
A23E36FE0,74.6,0.0,0
A23E37680,166.4,0.0,0
A23E3A0E0,9.2,0.0,0
A23E3A950,51.2,0.0,0
A23E43E50,15.44,0.0,0
A23E5B510,3.68,0.0,0
A23E5D730,0.59,0.0,0
A23E64C00,5.45,0.0,0
A23E6B3C0,48.56,0.0,0
A23E6CA20,35.15,0.0,0
A23E6FFB0,96.16,0.0,0
8096F79A0,163.63,0.0,0
A23E92660,33.0,0.0,0
A23E95040,170.97,0.0,0
A23EA5170,0.71,0.0,0
A23EEE730,42.8,0.0,0
A23EF2260,30.41,0.0,0
A23EF2430,221.75,0.0,0
A23EF7B80,2.92,0.0,0
A23F079E0,26.47,0.0,0
A23F0C600,4.13,0.0,0
A23F0CA00,19.63,0.0,0
A23F27F30,33.11,0.0,0
A23F3D610,5.18,0.0,0
A23F40A50,26.81,0.0,0
A23F914D0,85.42,0.0,0
A23FA53A0,12.52,0.0,0
A23FBD770,171.34,0.0,0
A23FD7150,101.0,0.0,0
A23FDA240,2.93,0.0,0
A23FDE050,6.2,0.0,0
A24003ED0,1.62,0.0,0
A24007710,125.29,0.0,0
A2401C050,7.03,0.0,0
A24020780,7.11,0.0,0
A24020A00,149.62,0.0,0
A2402D700,4.26,0.0,0
A24034540,194.64,0.0,0
A24034680,59.57,0.0,0
A2406BAB0,7.43,0.0,0
A240884C0,28.7,0.0,0
A240B4AA0,31.86,0.0,0
A240BA920,169.23,0.0,0
A240DF1F0,46.71,0.0,0
A240EBC80,29.01,0.0,0
A240F3CC0,183.75,0.0,0
A24101680,14.5,0.0,0
A24108680,94.67,0.0,0
A2413B4C0,10.22,0.0,0
A2418F800,158.66,0.0,0
A24198C00,29.7,0.0,0
A24199330,8.4,0.0,0
A241EDDF0,4.61,0.0,0
A241F9170,42.72,0.0,0
A24203FF0,86.58,0.0,0
A2420A6A0,13.26,0.0,0
A2427AD40,88.68,0.0,0
A24359550,8.71,0.0,0
A243757A0,76.76,0.0,0
A243DF5C0,30.02,0.0,0
A24465300,12.33,0.0,0
A24468AE0,169.18,0.0,0
A244BF2C0,59.49,0.0,0
A244F9E40,34.11,0.0,0
A24646750,69.61,0.0,0
A2465D2F0,89.88,0.0,0
A2465F030,8.53,0.0,0
A24665720,25.72,0.0,0
A246967C0,44.2,0.0,0
A2469A1E0,12.19,0.0,0
A246A2850,134.49,0.0,0
A246ADFD0,68.86,0.0,0
A246CF1E0,195.14,0.0,0
A246CFA10,4.93,0.0,0
A246E1A70,2.34,0.0,0
A246F8AB0,72.78,0.0,0
A247059F0,187.64,0.0,0
A24780720,190.6,0.0,0
